# {"t_start": 1557443895.6132104, "env_id": "HumanoidStandup-v2"} 
r,l,t
156544.83623,1000,8560.467004
155597.380531,1000,8567.034481
156480.790744,1000,8575.983118
156205.245762,1000,8582.614568
154653.843425,1000,8591.124937
156058.478237,1000,8597.977534
155323.220034,1000,8605.937835
156574.984469,1000,8611.995017
155714.913162,1000,8621.40812
156270.130656,1000,8627.062999
155867.191345,1000,8635.895417
156194.664502,1000,8642.075642
132795.754042,1000,8651.505967
156370.191294,1000,8658.012551
155330.844023,1000,8666.162211
155882.436371,1000,8672.689139
155564.592062,1000,8680.997316
156234.716158,1000,8687.439406
156250.786599,1000,8695.91796
156347.415748,1000,8702.484771
156478.424572,1000,8710.775616
155018.625035,1000,8717.206041
156434.900004,1000,8725.463912
156368.053014,1000,8731.892777
156292.20517,1000,8740.188207
156502.23007,1000,8746.688588
