approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,loss,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
7629.0015,0.9675293,1000.0,53054.32004940999,0.44623929262161255,265,0.2315739,150,-31.17192,0.20131893,307200,1189.779538487026,307200,0.060509972
9893.528,0.96660155,1000.0,52875.71797842,0.14055150747299194,271,0.24087206,151,-31.011847,0.21129867,309248,1197.329987101024,309248,0.059146743
6189.5127,0.965625,1000.0,52904.261879909995,0.3753674030303955,271,0.23344925,152,-30.816778,0.21317537,311296,1204.8694381360256,311296,0.040547762
6620.5225,0.96665037,1000.0,52828.76836544,0.4487420320510864,272,0.23762652,153,-30.544409,0.21540537,313344,1212.3948400860245,313344,0.044442303
8711.345,0.9644531,1000.0,52943.94763078001,0.5267802178859711,264,0.2254821,154,-30.299297,0.20294268,315392,1220.1288384500076,315392,0.045078896
10366.787,0.9692383,1000.0,52915.41325068001,-0.02298879623413086,270,0.24184696,155,-30.054443,0.2207191,317440,1227.694501717022,317440,0.042255882
4554.1045,0.9651367,1000.0,53059.769238199995,0.5301019549369812,271,0.2573933,156,-29.91835,0.22010832,319488,1235.2333310810209,319488,0.07456996
2678.086,0.9633301,1000.0,52992.148871649995,0.5210089981555939,268,0.228857,157,-29.74963,0.1965975,321536,1242.860480969015,321536,0.06451899
5002.2905,0.96875,1000.0,52926.21018974,0.6422794461250305,259,0.25374204,158,-29.499872,0.22718565,323584,1250.741750087007,323584,0.053112768
2519.5989,0.9640625,1000.0,52796.98215137001,0.4881288409233093,268,0.23983428,159,-29.313879,0.21685056,325632,1258.3672175350075,325632,0.04596754
3035.2175,0.96660155,1000.0,52581.36548919001,0.5475558936595917,265,0.23184523,160,-29.057648,0.20176072,327680,1266.0798978300008,327680,0.06016899
3738.659,0.9676269,1000.0,52664.902635170016,0.43411970138549805,265,0.23882847,161,-28.807789,0.20476504,329728,1273.7978080390021,329728,0.068126865
2345.7234,0.9651367,1000.0,52809.33144520001,0.6208889484405518,259,0.27726507,162,-28.559723,0.24783668,331776,1281.6852346950036,331776,0.058856785
4217.926,0.96904296,1000.0,52657.186550460014,0.34956198930740356,269,0.24104531,163,-28.297873,0.21429607,333824,1289.2985838010209,333824,0.05349834
1501.4407,0.9652832,1000.0,52695.54612305002,0.4931868314743042,271,0.21662965,164,-28.032415,0.1913902,335872,1296.8375814669998,335872,0.050478958
1901.1774,0.9633789,1000.0,52607.507387400015,0.5493329465389252,267,0.22932963,165,-27.73063,0.20597596,337920,1304.5003436090192,337920,0.046707362
1701.3431,0.96171874,1000.0,52458.85828025,0.48539596796035767,264,0.22373274,166,-27.49826,0.18743522,339968,1312.2529134040233,339968,0.072594985
826.5194,0.96367186,1000.0,52413.95098682,0.2921621799468994,268,0.23080409,167,-27.366718,0.1887342,342016,1319.896164380014,342016,0.08413981
1440.4302,0.9621094,1000.0,52248.18482309,0.5923872888088226,261,0.23603435,168,-27.14413,0.2090024,344064,1327.7162344260141,344064,0.054063838
1082.1954,0.9609375,1000.0,52502.9200323,0.7122641205787659,259,0.24392588,169,-26.932245,0.21252525,346112,1335.6243542360025,346112,0.062801264
1394.8816,0.96123046,1000.0,52332.00024324001,0.5795556604862213,258,0.20661685,170,-26.68487,0.17249554,348160,1343.5413091020018,348160,0.06824252
657.8963,0.95810544,1000.0,52230.75975018001,0.7051700949668884,264,0.22761016,171,-26.436594,0.20103475,350208,1351.2851301210176,350208,0.053150833
826.7705,0.9571289,1000.0,52166.92124712001,0.6372654438018799,268,0.20912895,172,-26.212109,0.18035822,352256,1358.9054961940274,352256,0.057541568
533.09766,0.95517576,1000.0,52167.56902443,0.6605353057384491,260,0.2003582,173,-26.006817,0.16906518,354304,1366.768655626016,354304,0.062585995
761.8231,0.95708007,1000.0,52127.58647781001,0.5719553530216217,253,0.18900524,174,-25.778492,0.1622164,356352,1374.835482553026,356352,0.05357782
824.0005,0.9571289,1000.0,52114.192549850006,0.7200989425182343,268,0.20341468,175,-25.519909,0.17504342,358400,1382.4575454550213,358400,0.056742467
432.47226,0.95644534,1000.0,52005.71615048002,0.7103849649429321,268,0.2149264,176,-25.26755,0.18377197,360448,1390.0907899220183,360448,0.062308937
703.1298,0.9565918,1000.0,51981.84076154,0.6483625173568726,259,0.2052004,177,-25.028896,0.18140087,362496,1397.970334787009,362496,0.047599062
186.24155,0.95180666,1000.0,51819.80178806,0.621322512626648,273,0.18388318,178,-24.844713,0.16392504,364544,1405.470816727,364544,0.039916284
223.3857,0.9458008,1000.0,51785.13058496001,0.38947010040283203,264,0.16488467,179,-24.630224,0.13141514,366592,1413.2209361999994,366592,0.06693909
