# {"t_start": 1557133668.0195303, "env_id": "HumanoidStandup-v2"} 
r,l,t
106242.946831,1000,56364.267735
141763.32638,1000,56368.833135
164423.923235,1000,56372.50689
107811.92877,1000,56377.139714
124069.408062,1000,56380.447355
163143.134392,1000,56384.876262
164658.527599,1000,56388.057353
113779.0337,1000,56392.623486
142794.153079,1000,56395.786267
76404.22464,1000,56400.833953
171711.865793,1000,56403.987938
127491.200664,1000,56408.713217
123473.323195,1000,56412.000195
141776.739279,1000,56416.504874
165142.463017,1000,56419.739471
99392.318058,1000,56424.312684
146901.153459,1000,56427.436454
101679.177866,1000,56430.929055
76743.593801,1000,56435.668231
109547.193461,1000,56438.780494
170751.866317,1000,56443.867135
80827.153456,1000,56447.023067
170822.21208,1000,56451.82937
166431.518539,1000,56454.880023
110867.292288,1000,56459.963009
166991.417857,1000,56463.369969
141891.944041,1000,56467.856086
151047.392906,1000,56471.215145
162369.875165,1000,56475.562099
142478.292337,1000,56478.879496
165456.841624,1000,56483.46889
97473.580625,1000,56486.911199
128719.695115,1000,56491.714459
105208.233994,1000,56495.064988
161970.696351,1000,56499.476223
146250.240037,1000,56502.830907
121064.867845,1000,56507.331021
112984.96997,1000,56510.673244
125782.644032,1000,56515.308976
84005.881978,1000,56518.53926
135813.173708,1000,56523.647424
83306.979639,1000,56526.860942
137937.849562,1000,56531.588602
102140.147683,1000,56534.935495
128431.734984,1000,56539.57226
166160.307015,1000,56542.970291
123708.554138,1000,56547.514034
92478.318359,1000,56551.102047
145480.640988,1000,56555.681431
97034.247207,1000,56558.699584
101952.882465,1000,56563.841769
121538.906401,1000,56567.145779
164969.147749,1000,56571.565656
102913.867612,1000,56574.610638
176885.068351,1000,56579.595533
102143.180487,1000,56582.851417
127164.40486,1000,56588.095119
141505.400509,1000,56591.33483
156677.43248,1000,56594.826456
107803.850221,1000,56599.437072
149073.344275,1000,56602.870754
129786.799955,1000,56607.457459
73600.420778,1000,56611.225062
164709.105693,1000,56615.711089
113971.595992,1000,56618.998872
163598.320507,1000,56623.413676
162137.574734,1000,56626.761879
143044.63954,1000,56631.141288
90590.586426,1000,56634.440387
128100.898477,1000,56638.79585
148991.875728,1000,56642.368626
130577.058133,1000,56646.724815
161664.558257,1000,56650.072425
157004.764858,1000,56654.93005
104606.061585,1000,56658.234309
149150.22299,1000,56662.808014
162813.039707,1000,56666.132868
151102.653238,1000,56670.798599
83345.117127,1000,56674.771444
150324.014284,1000,56679.174287
134931.74852,1000,56682.506693
118919.79181,1000,56686.860268
130005.983334,1000,56690.179061
105490.666277,1000,56694.597905
170271.722646,1000,56697.919912
70240.765256,1000,56703.642979
93092.378682,1000,56706.971051
138090.397675,1000,56711.660903
153016.447016,1000,56715.023017
151194.677667,1000,56719.413974
154204.576081,1000,56722.833767
172897.828791,1000,56727.28802
109835.17435,1000,56730.90797
77634.712576,1000,56735.129481
97277.412941,1000,56738.230889
104844.347436,1000,56743.17517
158021.07542,1000,56746.335094
114339.193586,1000,56750.984023
93302.780092,1000,56754.312414
96715.11232,1000,56758.829387
101703.265089,1000,56762.063468
151088.332852,1000,56765.415695
118792.355345,1000,56770.250082
120137.361793,1000,56773.27295
152675.425534,1000,56778.152689
153300.487024,1000,56781.190543
166377.321414,1000,56786.198025
103915.964108,1000,56789.902828
111726.698975,1000,56794.481848
99788.76799,1000,56797.716485
154322.021803,1000,56802.388901
124617.173587,1000,56805.431539
142802.985743,1000,56810.917944
132830.139302,1000,56814.059799
98204.629137,1000,56818.8134
143338.464579,1000,56822.458775
82577.084069,1000,56826.923903
106458.745267,1000,56830.069949
73365.903036,1000,56835.096327
139269.520949,1000,56838.471912
143427.092757,1000,56843.232059
155631.692881,1000,56846.57362
127050.63087,1000,56851.346331
168341.215734,1000,56854.796202
126215.063332,1000,56859.135961
119416.85016,1000,56862.661978
162934.312977,1000,56867.082634
77723.583043,1000,56870.486609
168638.266299,1000,56875.020883
157432.613517,1000,56878.564533
136057.200715,1000,56883.33603
153968.40234,1000,56886.840463
142532.269281,1000,56891.155236
102875.320414,1000,56894.433458
159726.256299,1000,56899.016281
121023.938589,1000,56902.322196
166249.9171,1000,56906.775651
82188.376396,1000,56910.323475
168409.188985,1000,56915.099478
158058.26083,1000,56918.549093
93495.347293,1000,56922.97133
90621.690276,1000,56926.282512
108421.803527,1000,56930.612952
97699.744207,1000,56934.509545
100270.044145,1000,56937.788511
168824.375365,1000,56942.44192
101763.042763,1000,56945.741698
152506.617267,1000,56950.382763
140794.404265,1000,56953.69824
146288.20637,1000,56958.235984
97349.482944,1000,56961.299794
108453.009855,1000,56966.338874
105473.237783,1000,56969.755991
155213.268863,1000,56975.463347
100595.193713,1000,56978.666751
143019.369217,1000,56983.191243
98294.897798,1000,56986.257234
168395.601893,1000,56991.035559
123587.102884,1000,56994.345913
127567.538715,1000,56999.023347
123374.651555,1000,57002.713574
107310.310374,1000,57007.295187
110435.343098,1000,57010.878249
143178.0383,1000,57015.293838
96235.901444,1000,57018.338227
160070.431079,1000,57023.033277
89940.652066,1000,57026.361176
162944.894805,1000,57031.150115
